mn_start_normal,mn_cap_normal,mn_start_trend,mn_cap_trend,enable_scoring,only_body_cross,close_above_hl_threshold,close_above_low_threshold,close_above_recover_low_threshold,low_above_hl_threshold,hl_extend_bar_cross_threshold,close_above_hl_search_range,close_above_hl_bar_count,trap_recover_window_threshold,signal_window,stop_loss_pt,first_gain_ca_multiplier,Total Pnl%,Fit Score,Trade Count,Scale,Sharpe Ratio
15,40,6,30,TRUE,TRUE,0.25,1,1.5,0.5,6,5,3,7,2,1,2,491.08,4.52,48,1.297,0.039
15,40,6,30,TRUE,TRUE,0.25,1,1.5,0.5,6,5,3,8,2,1,2,491.08,4.52,48,1.297,0.039
10,20,4,20,TRUE,TRUE,0.25,1.5,1,0.5,6,7,3,7,2,1,2,644.77,4.51,75,1.497,0.28
10,20,4,20,TRUE,TRUE,0.25,1.5,1,0.5,6,7,3,8,2,1,2,644.77,4.51,75,1.497,0.28
10,20,4,30,TRUE,TRUE,0.25,1,1,0.5,6,5,3,5,2,1,2,551.38,4.51,67,1.497,0.154
10,30,4,20,TRUE,TRUE,0.25,1.5,1,0.5,6,5,3,7,2,1,2,589.25,4.51,69,1.497,0.214
10,30,4,20,TRUE,TRUE,0.25,1.5,1,0.5,6,5,3,8,2,1,2,589.25,4.51,69,1.497,0.214
10,30,4,30,TRUE,TRUE,0.25,1,1.25,0.5,6,5,3,5,2,1,2,570.57,4.51,67,1.497,0.18
10,30,4,30,TRUE,TRUE,0.25,1,1.5,0.5,6,5,3,5,2,1,2,570.57,4.51,67,1.497,0.18
10,30,4,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,4,3,5,2,1,2,538.97,4.51,61,1.497,0.132
10,40,4,20,TRUE,TRUE,0.25,1.25,1.25,0.5,6,6,3,5,2,1,2,550.04,4.51,66,1.497,0.153
10,40,4,20,TRUE,TRUE,0.25,1.25,1.25,0.5,6,7,3,5,2,1,2,576.07,4.51,69,1.497,0.191
10,40,4,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,7,3,7,2,1,2,655.47,4.51,74,1.497,0.288
10,40,4,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,7,3,8,2,1,2,655.47,4.51,74,1.497,0.288
10,40,4,20,FALSE,TRUE,0.25,1.25,1.25,0.5,6,5,3,5,2,1,2,1039.09,4.51,65,3,0.562
10,20,5,20,FALSE,TRUE,0.25,1,1,0.5,6,6,3,5,2,1,2,1056.5,4.51,62,3,0.552
10,20,5,20,FALSE,TRUE,0.25,1.25,1,0.5,6,7,3,5,2,1,2,1098.83,4.51,65,3,0.562
10,20,5,30,TRUE,TRUE,0.25,1.5,1,0.5,6,7,3,6,2,1,2,613.54,4.51,66,1.497,0.224
10,20,5,30,FALSE,TRUE,0.25,1,1,0.5,6,6,3,5,2,1,2,1056.5,4.51,62,3,0.552
10,20,5,30,FALSE,TRUE,0.25,1.25,1,0.5,6,7,3,5,2,1,2,1098.83,4.51,65,3,0.562
10,30,5,20,FALSE,TRUE,0.25,1,1,0.5,6,6,3,5,2,1,2,1056.5,4.51,62,3,0.552
10,30,5,20,FALSE,TRUE,0.25,1.25,1,0.5,6,7,3,5,2,1,2,1098.83,4.51,65,3,0.562
10,30,5,30,TRUE,TRUE,0.25,1,1,0.5,6,6,3,5,2,1,2,575.32,4.51,62,1.497,0.175
10,30,5,30,TRUE,TRUE,0.25,1,1.25,0.5,6,6,3,5,2,1,2,574.53,4.51,62,1.497,0.174
10,30,5,30,TRUE,TRUE,0.25,1,1.5,0.5,6,6,3,5,2,1,2,574.53,4.51,62,1.497,0.174
10,30,5,30,FALSE,TRUE,0.25,1,1,0.5,6,6,3,5,2,1,2,1056.5,4.51,62,3,0.552
10,30,5,30,FALSE,TRUE,0.25,1.25,1,0.5,6,7,3,5,2,1,2,1098.83,4.51,65,3,0.562
10,40,5,20,TRUE,TRUE,0.25,1,1,0.5,6,5,3,7,2,1,2,609.41,4.51,65,1.497,0.227
10,40,5,20,TRUE,TRUE,0.25,1,1,0.5,6,5,3,8,2,1,2,609.41,4.51,65,1.497,0.227
10,40,5,20,TRUE,TRUE,0.25,1.5,1,0.5,6,4,3,6,2,1,2,548.24,4.51,57,1.497,0.133
10,40,5,30,TRUE,TRUE,0.25,1,1,0.5,6,7,3,7,2,1,2,645.28,4.51,70,1.497,0.276
10,40,5,30,TRUE,TRUE,0.25,1,1,0.5,6,7,3,8,2,1,2,645.28,4.51,70,1.497,0.276
10,40,5,30,TRUE,TRUE,0.25,1,1.25,0.5,6,7,3,7,2,1,2,644.48,4.51,70,1.497,0.275
10,40,5,30,TRUE,TRUE,0.25,1,1.25,0.5,6,7,3,8,2,1,2,644.48,4.51,70,1.497,0.275
10,40,5,30,TRUE,TRUE,0.25,1,1.5,0.5,6,7,3,7,2,1,2,644.48,4.51,70,1.497,0.275
10,40,5,30,TRUE,TRUE,0.25,1,1.5,0.5,6,7,3,8,2,1,2,644.48,4.51,70,1.497,0.275
10,20,6,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,7,3,5,2,1,2,518.23,4.51,52,1.497,0.079
10,40,6,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,5,3,5,2,1,2,455.81,4.51,45,1.497,-0.03
15,20,4,20,TRUE,TRUE,0.25,1,1,0.5,6,5,3,5,2,1,2,561.21,4.51,70,1.297,0.169
15,20,4,20,TRUE,TRUE,0.25,1,1.25,0.5,6,5,3,5,2,1,2,561.21,4.51,70,1.297,0.169
15,20,4,20,TRUE,TRUE,0.25,1,1.5,0.5,6,5,3,5,2,1,2,561.21,4.51,70,1.297,0.169
15,20,4,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,7,3,5,2,1,2,607.8,4.51,70,1.297,0.226
15,30,4,20,TRUE,TRUE,0.25,1.25,1,0.5,6,6,3,5,2,1,2,567.24,4.51,69,1.297,0.176
15,40,4,20,FALSE,TRUE,0.25,1.5,1.25,0.5,6,7,3,5,2,1,2,1173.79,4.51,69,3,0.608
15,40,4,30,TRUE,TRUE,0.25,1,1,0.5,6,6,3,5,2,1,2,577.36,4.51,68,1.297,0.189
15,40,4,30,TRUE,TRUE,0.25,1,1.25,0.5,6,6,3,5,2,1,2,577.36,4.51,68,1.297,0.189
15,40,4,30,TRUE,TRUE,0.25,1,1.5,0.5,6,6,3,5,2,1,2,577.36,4.51,68,1.297,0.189
15,40,4,30,TRUE,TRUE,0.25,1.25,1.25,0.5,6,7,3,5,2,1,2,577.59,4.51,67,1.297,0.191
15,40,5,20,TRUE,TRUE,0.25,1.25,1.25,0.5,6,7,3,5,2,1,2,582.12,4.51,62,1.297,0.186
15,40,5,20,FALSE,TRUE,0.25,1.5,1.5,0.5,6,7,3,7,2,1,2,1155.38,4.51,63,3,0.59
15,40,5,20,FALSE,TRUE,0.25,1.5,1.5,0.5,6,7,3,8,2,1,2,1155.38,4.51,63,3,0.59
15,40,5,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,4,3,5,2,1,2,549.79,4.51,55,1.297,0.134
15,40,5,30,FALSE,TRUE,0.25,1.5,1.5,0.5,6,7,3,7,2,1,2,1155.38,4.51,63,3,0.59
15,40,5,30,FALSE,TRUE,0.25,1.5,1.5,0.5,6,7,3,8,2,1,2,1155.38,4.51,63,3,0.59
15,20,6,30,TRUE,TRUE,0.25,1,1,0.5,6,5,3,6,2,1,2,478.85,4.51,46,1.297,0.014
15,20,6,30,TRUE,TRUE,0.25,1.5,1,0.5,6,5,3,6,2,1,2,464.81,4.51,45,1.297,-0.01
15,20,6,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,7,3,7,2,1,2,513.44,4.51,49,1.297,0.072
15,20,6,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,7,3,8,2,1,2,513.44,4.51,49,1.297,0.072
15,20,6,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,5,3,6,2,1,2,460.14,4.51,44,1.297,-0.017
15,30,6,20,TRUE,TRUE,0.25,1.5,1,0.5,6,5,3,7,2,1,2,469.03,4.51,46,1.297,-0.001
15,30,6,20,TRUE,TRUE,0.25,1.5,1,0.5,6,5,3,8,2,1,2,469.03,4.51,46,1.297,-0.001
15,30,6,30,TRUE,TRUE,0.25,1,1.25,0.5,6,5,3,6,2,1,2,487.92,4.51,47,1.297,0.032
15,30,6,30,TRUE,TRUE,0.25,1,1.5,0.5,6,5,3,6,2,1,2,487.92,4.51,47,1.297,0.032
15,40,6,20,TRUE,TRUE,0.25,1.5,1,0.5,6,4,3,5,2,1,2,454.88,4.51,42,1.297,-0.033
15,40,6,30,TRUE,TRUE,0.25,1,1,0.5,6,4,3,5,2,1,2,473.63,4.51,44,1.297,0
15,40,6,30,TRUE,TRUE,0.25,1,1.25,0.5,6,4,3,5,2,1,2,473.63,4.51,44,1.297,0
15,40,6,30,TRUE,TRUE,0.25,1,1.5,0.5,6,4,3,5,2,1,2,473.63,4.51,44,1.297,0
10,20,4,20,TRUE,TRUE,0.25,1.5,1,0.5,6,4,3,5,2,1,2,530.12,4.5,64,1.497,0.122
10,20,4,20,FALSE,TRUE,0.25,1,1,0.5,6,5,3,5,2,1,2,1092.4,4.5,69,3,0.587
10,20,4,20,FALSE,TRUE,0.25,1,1.25,0.5,6,5,3,5,2,1,2,1090.78,4.5,69,3,0.585
10,20,4,20,FALSE,TRUE,0.25,1,1.5,0.5,6,5,3,5,2,1,2,1090.78,4.5,69,3,0.585
10,20,4,30,TRUE,TRUE,0.25,1,1.25,0.5,6,5,3,5,2,1,2,550.58,4.5,67,1.497,0.153
10,20,4,30,TRUE,TRUE,0.25,1,1.5,0.5,6,5,3,5,2,1,2,550.58,4.5,67,1.497,0.153
10,30,4,20,TRUE,TRUE,0.25,1,1,0.5,6,6,3,5,2,1,2,576.56,4.5,70,1.497,0.19
10,30,4,20,FALSE,TRUE,0.25,1,1,0.5,6,5,3,5,2,1,2,1092.4,4.5,69,3,0.587
10,30,4,20,FALSE,TRUE,0.25,1,1.25,0.5,6,5,3,5,2,1,2,1090.78,4.5,69,3,0.585
10,30,4,20,FALSE,TRUE,0.25,1,1.5,0.5,6,5,3,5,2,1,2,1090.78,4.5,69,3,0.585
10,30,4,30,TRUE,TRUE,0.25,1.5,1,0.5,6,5,3,7,2,1,2,585.93,4.5,68,1.497,0.209
10,30,4,30,TRUE,TRUE,0.25,1.5,1,0.5,6,5,3,8,2,1,2,585.93,4.5,68,1.497,0.209
10,30,4,30,TRUE,TRUE,0.25,1.5,1,0.5,6,6,3,7,2,1,2,585.93,4.5,68,1.497,0.209
10,30,4,30,TRUE,TRUE,0.25,1.5,1,0.5,6,6,3,8,2,1,2,585.93,4.5,68,1.497,0.209
10,40,4,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,5,3,6,2,1,2,544.94,4.5,64,1.497,0.144
10,40,4,20,FALSE,TRUE,0.25,1.25,1.5,0.5,6,7,3,5,2,1,2,1102.36,4.5,68,3,0.584
10,20,5,20,FALSE,TRUE,0.25,1,1.25,0.5,6,6,3,5,2,1,2,1054.87,4.5,62,3,0.551
10,20,5,20,FALSE,TRUE,0.25,1,1.5,0.5,6,6,3,5,2,1,2,1054.87,4.5,62,3,0.551
10,20,5,20,FALSE,TRUE,0.25,1.25,1.5,0.5,6,5,3,5,2,1,2,1004.01,4.5,58,3,0.521
10,20,5,30,FALSE,TRUE,0.25,1,1.25,0.5,6,6,3,5,2,1,2,1054.87,4.5,62,3,0.551
10,20,5,30,FALSE,TRUE,0.25,1,1.5,0.5,6,6,3,5,2,1,2,1054.87,4.5,62,3,0.551
10,20,5,30,FALSE,TRUE,0.25,1.25,1.5,0.5,6,5,3,5,2,1,2,1004.01,4.5,58,3,0.521
10,30,5,20,TRUE,TRUE,0.25,1,1,0.5,6,7,3,7,2,1,2,644.11,4.5,71,1.497,0.275
10,30,5,20,TRUE,TRUE,0.25,1,1,0.5,6,7,3,8,2,1,2,644.11,4.5,71,1.497,0.275
10,30,5,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,6,3,6,2,1,2,553.2,4.5,59,1.497,0.147
10,30,5,20,FALSE,TRUE,0.25,1,1.25,0.5,6,6,3,5,2,1,2,1054.87,4.5,62,3,0.551
10,30,5,20,FALSE,TRUE,0.25,1,1.5,0.5,6,6,3,5,2,1,2,1054.87,4.5,62,3,0.551
10,30,5,20,FALSE,TRUE,0.25,1.25,1.5,0.5,6,5,3,5,2,1,2,1004.01,4.5,58,3,0.521
10,30,5,30,TRUE,TRUE,0.25,1.5,1,0.5,6,5,3,6,2,1,2,560.43,4.5,60,1.497,0.155
10,30,5,30,FALSE,TRUE,0.25,1,1.25,0.5,6,6,3,5,2,1,2,1054.87,4.5,62,3,0.551
10,30,5,30,FALSE,TRUE,0.25,1,1.5,0.5,6,6,3,5,2,1,2,1054.87,4.5,62,3,0.551
10,30,5,30,FALSE,TRUE,0.25,1.25,1.5,0.5,6,5,3,5,2,1,2,1004.01,4.5,58,3,0.521
10,40,5,20,TRUE,TRUE,0.25,1,1.25,0.5,6,5,3,7,2,1,2,608.61,4.5,65,1.497,0.226
10,40,5,20,TRUE,TRUE,0.25,1,1.25,0.5,6,5,3,8,2,1,2,608.61,4.5,65,1.497,0.226
10,40,5,20,TRUE,TRUE,0.25,1,1.5,0.5,6,5,3,7,2,1,2,608.61,4.5,65,1.497,0.226
10,40,5,20,TRUE,TRUE,0.25,1,1.5,0.5,6,5,3,8,2,1,2,608.61,4.5,65,1.497,0.226
10,40,5,20,FALSE,TRUE,0.25,1.25,1.5,0.5,6,4,3,5,2,1,2,993.84,4.5,55,3,0.508
10,40,5,20,FALSE,TRUE,0.25,1.5,1.5,0.5,6,6,3,7,2,1,2,1078.22,4.5,61,3,0.576
10,40,5,20,FALSE,TRUE,0.25,1.5,1.5,0.5,6,6,3,8,2,1,2,1078.22,4.5,61,3,0.576
10,40,5,30,FALSE,TRUE,0.25,1.25,1.5,0.5,6,4,3,5,2,1,2,993.84,4.5,55,3,0.508
10,40,5,30,FALSE,TRUE,0.25,1.5,1.5,0.5,6,6,3,7,2,1,2,1078.22,4.5,61,3,0.576
10,40,5,30,FALSE,TRUE,0.25,1.5,1.5,0.5,6,6,3,8,2,1,2,1078.22,4.5,61,3,0.576
10,20,6,30,TRUE,TRUE,0.25,1.5,1,0.5,6,7,3,5,2,1,2,521.93,4.5,53,1.497,0.083
10,20,6,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,7,3,5,2,1,2,516.42,4.5,52,1.497,0.076
15,20,4,30,FALSE,TRUE,0.25,1.25,1,0.5,6,6,3,5,2,1,2,1060.23,4.5,67,3,0.565
15,30,4,30,TRUE,TRUE,0.25,1.5,1,0.5,6,7,3,6,2,1,2,630.74,4.5,70,1.297,0.251
15,30,4,30,FALSE,TRUE,0.25,1.25,1,0.5,6,6,3,5,2,1,2,1060.23,4.5,67,3,0.565
15,40,4,30,TRUE,TRUE,0.25,1,1,0.5,6,5,3,5,2,1,2,574.55,4.5,67,1.297,0.184
15,40,4,30,TRUE,TRUE,0.25,1,1.25,0.5,6,5,3,5,2,1,2,574.55,4.5,67,1.297,0.184
15,40,4,30,TRUE,TRUE,0.25,1,1.5,0.5,6,5,3,5,2,1,2,574.55,4.5,67,1.297,0.184
15,20,5,20,TRUE,TRUE,0.25,1,1,0.5,6,5,3,5,2,1,2,546.87,4.5,61,1.297,0.133
15,20,5,20,TRUE,TRUE,0.25,1,1.25,0.5,6,5,3,5,2,1,2,546.87,4.5,61,1.297,0.133
15,20,5,20,TRUE,TRUE,0.25,1,1.5,0.5,6,5,3,5,2,1,2,546.87,4.5,61,1.297,0.133
15,20,5,20,TRUE,TRUE,0.25,1.25,1,0.5,6,5,3,5,2,1,2,533.2,4.5,60,1.297,0.112
15,20,5,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,7,3,6,2,1,2,606.94,4.5,63,1.297,0.216
15,30,5,20,TRUE,TRUE,0.25,1.25,1.5,0.5,6,5,3,5,2,1,2,549.8,4.5,58,1.297,0.136
15,30,5,20,TRUE,TRUE,0.25,1.5,1,0.5,6,7,3,6,2,1,2,635.55,4.5,65,1.297,0.244
15,30,5,30,TRUE,TRUE,0.25,1,1,0.5,6,5,3,5,2,1,2,572.46,4.5,61,1.297,0.166
15,30,5,30,TRUE,TRUE,0.25,1,1.25,0.5,6,5,3,5,2,1,2,572.46,4.5,61,1.297,0.166
15,30,5,30,TRUE,TRUE,0.25,1,1.5,0.5,6,5,3,5,2,1,2,572.46,4.5,61,1.297,0.166
15,30,5,30,TRUE,TRUE,0.25,1.25,1,0.5,6,5,3,5,2,1,2,558.4,4.5,60,1.297,0.146
15,40,5,20,TRUE,TRUE,0.25,1.25,1,0.5,6,6,3,5,2,1,2,557.55,4.5,60,1.297,0.145
15,40,5,20,FALSE,TRUE,0.25,1.5,1.25,0.5,6,4,3,5,2,1,2,1001.73,4.5,55,3,0.511
15,40,5,20,FALSE,TRUE,0.25,1.5,1.5,0.5,6,6,3,5,2,1,2,1003.7,4.5,56,3,0.521
15,40,5,30,TRUE,TRUE,0.25,1,1,0.5,6,6,3,5,2,1,2,575.52,4.5,61,1.297,0.173
15,40,5,30,TRUE,TRUE,0.25,1,1.25,0.5,6,6,3,5,2,1,2,575.52,4.5,61,1.297,0.173
15,40,5,30,TRUE,TRUE,0.25,1,1.5,0.5,6,6,3,5,2,1,2,575.52,4.5,61,1.297,0.173
15,40,5,30,FALSE,TRUE,0.25,1.5,1.25,0.5,6,4,3,5,2,1,2,1001.73,4.5,55,3,0.511
15,40,5,30,FALSE,TRUE,0.25,1.5,1.5,0.5,6,6,3,5,2,1,2,1003.7,4.5,56,3,0.521
15,20,6,30,TRUE,TRUE,0.25,1.25,1,0.5,6,7,3,5,2,1,2,464.17,4.5,47,1.297,-0.012
15,20,6,30,TRUE,TRUE,0.25,1.5,1,0.5,6,7,3,7,2,1,2,516.31,4.5,50,1.297,0.075
15,20,6,30,TRUE,TRUE,0.25,1.5,1,0.5,6,7,3,8,2,1,2,516.31,4.5,50,1.297,0.075
15,20,6,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,7,3,7,2,1,2,511.64,4.5,49,1.297,0.069
15,20,6,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,7,3,8,2,1,2,511.64,4.5,49,1.297,0.069
15,30,6,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,5,3,7,2,1,2,465.37,4.5,45,1.297,-0.006
15,30,6,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,5,3,8,2,1,2,465.37,4.5,45,1.297,-0.006
15,40,6,30,TRUE,TRUE,0.25,1.25,1,0.5,6,6,3,5,2,1,2,461.83,4.5,45,1.297,-0.019
10,20,4,20,TRUE,TRUE,0.25,1.25,1.5,0.5,6,5,3,5,2,1,2,531.22,4.49,65,1.497,0.125
10,20,4,30,TRUE,TRUE,0.25,1.5,1,0.5,6,4,3,5,2,1,2,524.61,4.49,62,1.497,0.112
10,30,4,20,TRUE,TRUE,0.25,1,1.25,0.5,6,6,3,5,2,1,2,575.76,4.49,70,1.497,0.188
10,30,4,20,TRUE,TRUE,0.25,1,1.5,0.5,6,6,3,5,2,1,2,575.76,4.49,70,1.497,0.188
10,30,4,30,TRUE,TRUE,0.25,1.25,1.5,0.5,6,6,3,5,2,1,2,546.79,4.49,64,1.497,0.146
10,30,4,30,TRUE,TRUE,0.25,1.25,1.5,0.5,6,7,3,5,2,1,2,572.82,4.49,67,1.497,0.185
10,30,4,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,6,3,5,2,1,2,544.37,4.49,64,1.497,0.142
10,40,4,20,TRUE,TRUE,0.25,1.25,1,0.5,6,6,3,6,2,1,2,561.03,4.49,68,1.497,0.167
10,40,4,20,FALSE,TRUE,0.25,1,1,0.5,6,7,3,5,2,1,2,1098.04,4.49,71,3,0.59
10,40,4,30,FALSE,TRUE,0.25,1.5,1.25,0.5,6,6,3,5,2,1,2,1026.82,4.49,63,3,0.551
10,20,5,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,5,3,7,2,1,2,563.44,4.49,62,1.497,0.17
10,20,5,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,5,3,8,2,1,2,563.44,4.49,62,1.497,0.17
10,20,5,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,7,3,6,2,1,2,608.6,4.49,65,1.497,0.219
10,30,5,20,TRUE,TRUE,0.25,1,1.25,0.5,6,7,3,7,2,1,2,643.31,4.49,71,1.497,0.273
10,30,5,20,TRUE,TRUE,0.25,1,1.25,0.5,6,7,3,8,2,1,2,643.31,4.49,71,1.497,0.273
10,30,5,20,TRUE,TRUE,0.25,1,1.5,0.5,6,7,3,7,2,1,2,643.31,4.49,71,1.497,0.273
10,30,5,20,TRUE,TRUE,0.25,1,1.5,0.5,6,7,3,8,2,1,2,643.31,4.49,71,1.497,0.273
10,30,5,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,4,3,7,2,1,2,584.7,4.49,61,1.497,0.195
10,30,5,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,4,3,8,2,1,2,584.7,4.49,61,1.497,0.195
10,30,5,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,4,3,6,2,1,2,551.78,4.49,57,1.497,0.142
10,30,5,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,6,3,7,2,1,2,588.38,4.49,62,1.497,0.205
10,30,5,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,6,3,8,2,1,2,588.38,4.49,62,1.497,0.205
10,40,5,20,TRUE,TRUE,0.25,1,1,0.5,6,4,3,5,2,1,2,562.69,4.49,59,1.497,0.15
10,40,5,20,TRUE,TRUE,0.25,1.25,1,0.5,6,4,3,5,2,1,2,545.74,4.49,57,1.497,0.126
10,30,6,20,TRUE,TRUE,0.25,1.5,1,0.5,6,5,3,5,2,1,2,465.22,4.49,47,1.497,-0.012
15,20,4,30,TRUE,TRUE,0.25,1.5,1,0.5,6,7,3,7,2,1,2,613.59,4.49,71,1.297,0.235
15,20,4,30,TRUE,TRUE,0.25,1.5,1,0.5,6,7,3,8,2,1,2,613.59,4.49,71,1.297,0.235
15,40,4,20,FALSE,TRUE,0.25,1.5,1,0.5,6,5,3,5,2,1,2,1051.56,4.49,65,3,0.563
15,20,5,30,TRUE,TRUE,0.25,1.25,1,0.5,6,7,3,5,2,1,2,566.63,4.49,64,1.297,0.166
15,20,5,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,7,3,7,2,1,2,610.69,4.49,64,1.297,0.223
15,20,5,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,7,3,8,2,1,2,610.69,4.49,64,1.297,0.223
15,30,5,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,7,3,7,2,1,2,634.4,4.49,65,1.297,0.245
15,30,5,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,7,3,8,2,1,2,634.4,4.49,65,1.297,0.245
15,40,5,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,5,3,7,2,1,2,556.82,4.49,58,1.297,0.151
15,40,5,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,5,3,8,2,1,2,556.82,4.49,58,1.297,0.151
15,40,5,20,FALSE,TRUE,0.25,1.5,1.5,0.5,6,7,3,6,2,1,2,1149.7,4.49,62,3,0.584
15,40,5,30,FALSE,TRUE,0.25,1.5,1.5,0.5,6,7,3,6,2,1,2,1149.7,4.49,62,3,0.584
15,20,6,20,TRUE,TRUE,0.25,1,1,0.5,6,6,3,7,2,1,2,484.22,4.49,49,1.297,0.027
15,20,6,20,TRUE,TRUE,0.25,1,1,0.5,6,6,3,8,2,1,2,484.22,4.49,49,1.297,0.027
15,20,6,20,TRUE,TRUE,0.25,1,1.25,0.5,6,6,3,7,2,1,2,484.22,4.49,49,1.297,0.027
15,20,6,20,TRUE,TRUE,0.25,1,1.25,0.5,6,6,3,8,2,1,2,484.22,4.49,49,1.297,0.027
15,20,6,20,TRUE,TRUE,0.25,1,1.5,0.5,6,6,3,7,2,1,2,484.22,4.49,49,1.297,0.027
15,20,6,20,TRUE,TRUE,0.25,1,1.5,0.5,6,6,3,8,2,1,2,484.22,4.49,49,1.297,0.027
15,20,6,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,4,3,7,2,1,2,458.87,4.49,44,1.297,-0.022
15,20,6,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,4,3,8,2,1,2,458.87,4.49,44,1.297,-0.022
15,20,6,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,7,3,6,2,1,2,510,4.49,48,1.297,0.065
15,30,6,20,TRUE,TRUE,0.25,1.5,1,0.5,6,7,3,7,2,1,2,517.47,4.49,50,1.297,0.076
15,30,6,20,TRUE,TRUE,0.25,1.5,1,0.5,6,7,3,8,2,1,2,517.47,4.49,50,1.297,0.076
15,30,6,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,5,3,7,2,1,2,463.57,4.49,45,1.297,-0.01
15,30,6,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,5,3,8,2,1,2,463.57,4.49,45,1.297,-0.01
15,40,6,20,TRUE,TRUE,0.25,1.5,1,0.5,6,5,3,7,2,1,2,468.59,4.49,46,1.297,-0.002
15,40,6,20,TRUE,TRUE,0.25,1.5,1,0.5,6,5,3,8,2,1,2,468.59,4.49,46,1.297,-0.002
15,40,6,30,TRUE,TRUE,0.25,1,1.25,0.5,6,5,3,6,2,1,2,487.32,4.49,47,1.297,0.031
15,40,6,30,TRUE,TRUE,0.25,1,1.5,0.5,6,5,3,6,2,1,2,487.32,4.49,47,1.297,0.031
10,20,4,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,4,3,5,2,1,2,524.15,4.48,63,1.497,0.111
10,20,4,20,FALSE,TRUE,0.25,1.25,1,0.5,6,7,3,5,2,1,2,1125.96,4.48,71,3,0.592
10,20,4,30,TRUE,TRUE,0.25,1.25,1.5,0.5,6,6,3,5,2,1,2,526.99,4.48,64,1.497,0.117
10,20,4,30,TRUE,TRUE,0.25,1.25,1.5,0.5,6,7,3,5,2,1,2,553.02,4.48,67,1.497,0.158
10,30,4,20,FALSE,TRUE,0.25,1.25,1,0.5,6,7,3,5,2,1,2,1125.96,4.48,71,3,0.592
10,30,4,30,TRUE,TRUE,0.25,1,1,0.5,6,7,3,5,2,1,2,575.48,4.48,70,1.497,0.186
10,30,4,30,TRUE,TRUE,0.25,1,1.25,0.5,6,7,3,5,2,1,2,574.69,4.48,70,1.497,0.184
10,30,4,30,TRUE,TRUE,0.25,1,1.5,0.5,6,7,3,5,2,1,2,574.69,4.48,70,1.497,0.184
10,40,4,20,TRUE,TRUE,0.25,1.5,1,0.5,6,4,3,7,2,1,2,580.89,4.48,67,1.497,0.2
10,40,4,20,TRUE,TRUE,0.25,1.5,1,0.5,6,4,3,8,2,1,2,580.89,4.48,67,1.497,0.2
10,40,4,20,FALSE,TRUE,0.25,1,1.25,0.5,6,7,3,5,2,1,2,1096.42,4.48,71,3,0.588
10,40,4,20,FALSE,TRUE,0.25,1,1.5,0.5,6,7,3,5,2,1,2,1096.42,4.48,71,3,0.588
10,40,4,30,TRUE,TRUE,0.25,1,1,0.5,6,5,3,7,2,1,2,604.39,4.48,71,1.497,0.234
10,40,4,30,TRUE,TRUE,0.25,1,1,0.5,6,5,3,8,2,1,2,604.39,4.48,71,1.497,0.234
10,40,4,30,TRUE,TRUE,0.25,1,1,0.5,6,6,3,7,2,1,2,604.39,4.48,71,1.497,0.234
10,40,4,30,TRUE,TRUE,0.25,1,1,0.5,6,6,3,8,2,1,2,604.39,4.48,71,1.497,0.234
10,40,4,30,TRUE,TRUE,0.25,1,1.25,0.5,6,5,3,7,2,1,2,603.59,4.48,71,1.497,0.232
